Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000138496,ENSG00000163840,1,DTX3L,122564338,122575203,-1,PARP9,122527924,122564577,2.0
ENSG00000163840,ENSG00000138496,-1,PARP9,122527924,122564300,1,DTX3L,122564338,122575203,2.0
ENSG00000145022,ENSG00000067560,-1,RHOA,49359145,49411976,1,TCTA,49412212,49416476,2.0
ENSG00000233276,ENSG00000067560,-1,RHOA,49359145,49411976,-1,GPX1,49357174,49358605,1.0
ENSG00000114473,ENSG00000185621,1,LMLN,197960217,198043720,-1,IQCG,197889077,197960142,2.0
ENSG00000182899,ENSG00000114473,-1,IQCG,197889077,197959991,1,RPL35A,197950190,197956610,5.0
ENSG00000185621,ENSG00000114473,-1,IQCG,197889077,197959991,1,LMLN,197960200,198043720,2.0
ENSG00000114745,ENSG00000168026,1,TTC21A,39107680,39138900,-1,GORASP1,39095222,39108369,2.0
ENSG00000163702,ENSG00000163701,1,IL17RE,9902848,9916397,1,IL17RC,9917074,9933630,1.0
ENSG00000154813,ENSG00000154814,1,OXNAD1,16265212,16306087,-1,DPH3,16257061,16264969,2.0
ENSG00000154814,ENSG00000154813,-1,DPH3,16257061,16264943,1,OXNAD1,16265160,16350299,2.0
ENSG00000163913,ENSG00000129071,-1,MBD4,129430947,129439948,1,IFT122,129429607,129520510,5.0
ENSG00000144645,ENSG00000197385,1,ZNF860,31981750,31991723,-1,OSBPL10,31657912,32077580,5.0
ENSG00000197385,ENSG00000144645,-1,OSBPL10,31660825,31981262,1,ZNF860,31981750,31991723,5.0
ENSG00000184307,ENSG00000178075,1,GRAMD1C,113838788,113947174,1,ZDHHC23,113947901,113965401,1.0
ENSG00000163617,ENSG00000151576,1,QTRT2,114056737,114088422,-1,CCDC191,113964137,114056594,5.0
ENSG00000151576,ENSG00000163617,-1,CCDC191,113964137,114056526,1,QTRT2,114005833,114088422,5.0
ENSG00000079257,ENSG00000168827,1,GFM1,158644527,158695581,-1,LXN,158645822,158672648,5.0
ENSG00000144771,ENSG00000157445,1,CACNA2D3,54122552,55074557,-1,LRTM1,54918231,54967088,5.0
ENSG00000163938,ENSG00000163939,-1,PBRM1,52545367,52685913,1,GNL3,52681156,52694497,5.0
ENSG00000016864,ENSG00000114902,1,SPCS1,52706106,52711148,-1,GLT8D1,52694486,52706032,5.0
ENSG00000114902,ENSG00000016864,-1,GLT8D1,52694486,52705791,1,SPCS1,52704955,52711148,5.0
ENSG00000168026,ENSG00000114745,-1,GORASP1,39096599,39107627,1,TTC21A,39107680,39138903,2.0
ENSG00000121579,ENSG00000114573,1,ATP6V1A,113747035,113812056,-1,NAA50,113716458,113746300,2.0
ENSG00000178035,ENSG00000198218,-1,QRICH1,49029707,49094071,-1,IMPDH2,49024325,49029447,1.0
ENSG00000172046,ENSG00000172037,-1,LAMB2,49121114,49133050,-1,USP19,49108046,49120938,1.0
ENSG00000163807,ENSG00000163808,1,KIF15,44761794,44853256,-1,KIAA1143,44737661,44761619,2.0
ENSG00000163808,ENSG00000163807,-1,KIAA1143,44748744,44761619,1,KIF15,44761721,44873376,2.0
ENSG00000075914,ENSG00000163812,-1,ZDHHC3,44915261,44976174,1,EXOSC7,44975241,45036066,2.0
ENSG00000163812,ENSG00000075914,1,EXOSC7,44976244,45011471,-1,ZDHHC3,44915257,44976185,2.0
ENSG00000114573,ENSG00000121579,-1,NAA50,113716458,113746249,1,ATP6V1A,113746770,113812056,2.0
ENSG00000153767,ENSG00000144840,-1,RABL3,120684938,120742516,1,GTF2E1,120742637,120783069,2.0
ENSG00000163939,ENSG00000163938,1,GNL3,52686032,52694497,-1,PBRM1,52545352,52685917,5.0
ENSG00000197885,ENSG00000174748,1,RPL15,23917132,23920989,-1,NKIRAS1,23889951,23946591,5.0
ENSG00000174748,ENSG00000197885,-1,NKIRAS1,23889951,23916990,1,RPL15,23916591,23924374,5.0
ENSG00000169814,ENSG00000131373,-1,HACL1,15560699,15601569,1,BTD,15601341,15722311,2.0
ENSG00000255423,ENSG00000163605,1,PPP4R2,72996811,73069198,1,EBLN2,73061659,73063337,6.0
ENSG00000170266,ENSG00000188167,-1,TMPPE,33090422,33097146,-1,GLB1,32996609,33097202,3.0
ENSG00000188167,ENSG00000170266,-1,GLB1,32996617,33097146,-1,TMPPE,33090421,33097146,3.0
ENSG00000178567,ENSG00000076242,1,MLH1,36993518,37050846,-1,EPM2AIP1,36985043,36993131,2.0
ENSG00000076242,ENSG00000178567,-1,EPM2AIP1,36985043,36993131,1,MLH1,36993226,37050896,2.0
ENSG00000177494,ENSG00000153283,1,CD96,111542197,111652372,-1,ZBED2,111592900,111595346,5.0
ENSG00000163528,ENSG00000170876,1,TMEM43,14125052,14143680,-1,CHCHD4,14112077,14124870,2.0
ENSG00000170876,ENSG00000163528,-1,CHCHD4,14112077,14124870,1,TMEM43,14125015,14143680,2.0
ENSG00000068885,ENSG00000113810,1,SMC4,160399650,160434953,-1,IFT80,160256986,160399880,2.0
ENSG00000113810,ENSG00000068885,-1,IFT80,160256986,160399225,1,SMC4,160399274,160434954,2.0
ENSG00000163029,ENSG00000178295,1,GEN1,17754138,17788946,-1,SMC6,17663812,17800242,5.0
ENSG00000084754,ENSG00000138029,1,HADHB,26244939,26290465,-1,HADHA,26190635,26244672,5.0
ENSG00000178295,ENSG00000163029,-1,SMC6,17663812,17753810,1,GEN1,17753858,17788946,5.0
ENSG00000138029,ENSG00000084754,-1,HADHA,26190635,26244632,1,HADHB,26243170,26290465,5.0
ENSG00000143951,ENSG00000014641,1,MDH1,63588963,63607197,-1,WDPCP,63119559,63827843,5.0
ENSG00000243667,ENSG00000115946,1,PNO1,68157888,68176238,-1,DNAAF10,68122936,68157549,2.0
ENSG00000115946,ENSG00000243667,-1,DNAAF10,68129805,68157527,1,PNO1,68157888,68176238,2.0
ENSG00000115239,ENSG00000068912,1,ERLEC1,53787044,53818796,-1,ASB3,53532672,53860160,5.0
ENSG00000135951,ENSG00000144182,1,LIPT1,99154967,99163137,-1,TSGA10,98997261,99154964,2.0
ENSG00000144021,ENSG00000135956,-1,TMEM127,96248514,96265997,1,CIAO1,96266159,96274173,2.0
ENSG00000186132,ENSG00000155368,1,DBI,119366977,119372543,-1,C2orf76,119302225,119366834,2.0
ENSG00000198142,ENSG00000186522,-1,SEPTIN10,109542799,109613966,1,SOWAHC,109614364,109618990,2.0
ENSG00000136718,ENSG00000136710,-1,CCDC115,130337933,130342164,1,IMP4,130342877,130347967,2.0
ENSG00000186522,ENSG00000198142,1,SOWAHC,109614364,109618990,-1,SEPTIN10,109542799,109614143,2.0
ENSG00000138400,ENSG00000118246,1,FASTKD2,206765606,206796189,-1,MDH1B,206737763,206765328,2.0
ENSG00000174453,ENSG00000144451,1,SPAG16,213284464,214410501,1,VWC2L,214411054,214578976,1.0
ENSG00000118246,ENSG00000138400,-1,MDH1B,206737763,206765328,1,FASTKD2,206765357,206796189,2.0
ENSG00000136710,ENSG00000136718,1,IMP4,130342897,130347967,-1,CCDC115,130337933,130342699,2.0
ENSG00000121988,ENSG00000048991,1,R3HDM1,135531484,135725269,-1,ZRANB3,135136916,135531218,2.0
ENSG00000168397,ENSG00000176946,-1,THAP4,241584405,241637158,1,ATG4B,241637213,241673857,2.0
ENSG00000168385,ENSG00000115677,-1,HDLBP,241227291,241315672,1,SEPTIN2,241315100,241354027,5.0
ENSG00000250565,ENSG00000119729,1,RHOQ,46542490,46584688,-1,ATP6V1E2,46490750,46542577,2.0
ENSG00000119729,ENSG00000250565,-1,ATP6V1E2,46511847,46542577,1,RHOQ,46541806,46584688,2.0
ENSG00000151665,ENSG00000119878,1,CRIPT,46617215,46630176,-1,PIGF,46580937,46617055,2.0
ENSG00000119878,ENSG00000151665,-1,PIGF,46580937,46617041,1,CRIPT,46616416,46630176,2.0
ENSG00000241119,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A9,233671898,233773300,6.0
ENSG00000241119,ENSG00000242515,1,UGT1A10,233636448,233773300,1,UGT1A9,233671898,233773300,6.0
ENSG00000167165,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A6,233691607,233773300,6.0
ENSG00000167165,ENSG00000242515,1,UGT1A10,233636448,233773300,1,UGT1A6,233691607,233773300,6.0
ENSG00000167165,ENSG00000241119,1,UGT1A9,233671898,233773300,1,UGT1A6,233691607,233773300,6.0
ENSG00000167165,ENSG00000244122,1,UGT1A7,233681901,233773300,1,UGT1A6,233691607,233773300,6.0
ENSG00000241635,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000241635,ENSG00000242515,1,UGT1A10,233636448,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000241635,ENSG00000241119,1,UGT1A9,233671898,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000241635,ENSG00000244122,1,UGT1A7,233681901,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000241635,ENSG00000167165,1,UGT1A6,233692890,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000241635,ENSG00000244474,1,UGT1A4,233718736,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000241635,ENSG00000288702,1,UGT1A3,233729042,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000241635,ENSG00000288705,1,UGT1A5,233712907,233773300,1,UGT1A1,233760270,233773300,6.0
ENSG00000244474,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A4,233718736,233773300,6.0
ENSG00000244474,ENSG00000242515,1,UGT1A10,233636448,233773300,1,UGT1A4,233718736,233773300,6.0
ENSG00000244474,ENSG00000241119,1,UGT1A9,233671898,233773300,1,UGT1A4,233718736,233773300,6.0
ENSG00000244474,ENSG00000244122,1,UGT1A7,233681901,233773300,1,UGT1A4,233718736,233773300,6.0
ENSG00000244474,ENSG00000167165,1,UGT1A6,233692890,233773300,1,UGT1A4,233718736,233773300,6.0
ENSG00000244474,ENSG00000288705,1,UGT1A5,233712907,233773300,1,UGT1A4,233718736,233773300,6.0
ENSG00000288702,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A3,233729042,233773300,6.0
ENSG00000288702,ENSG00000242515,1,UGT1A10,233636448,233773300,1,UGT1A3,233729042,233773300,6.0
ENSG00000288702,ENSG00000241119,1,UGT1A9,233671898,233773300,1,UGT1A3,233729042,233773300,6.0
ENSG00000288702,ENSG00000244122,1,UGT1A7,233681901,233773300,1,UGT1A3,233729042,233773300,6.0
ENSG00000288702,ENSG00000167165,1,UGT1A6,233692890,233773300,1,UGT1A3,233729042,233773300,6.0
ENSG00000288702,ENSG00000244474,1,UGT1A4,233718736,233773300,1,UGT1A3,233729042,233773300,6.0
ENSG00000288702,ENSG00000288705,1,UGT1A5,233712907,233773300,1,UGT1A3,233729042,233773300,6.0
ENSG00000288705,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A5,233712907,233773300,6.0
ENSG00000288705,ENSG00000242515,1,UGT1A10,233636448,233773300,1,UGT1A5,233712907,233773300,6.0
ENSG00000288705,ENSG00000241119,1,UGT1A9,233671898,233773300,1,UGT1A5,233712907,233773300,6.0
ENSG00000288705,ENSG00000244122,1,UGT1A7,233681901,233773300,1,UGT1A5,233712907,233773300,6.0
ENSG00000288705,ENSG00000167165,1,UGT1A6,233692890,233773300,1,UGT1A5,233712907,233773300,6.0
ENSG00000244122,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A7,233681901,233773300,6.0
ENSG00000244122,ENSG00000242515,1,UGT1A10,233636448,233773300,1,UGT1A7,233681901,233773300,6.0
ENSG00000244122,ENSG00000241119,1,UGT1A9,233671898,233773300,1,UGT1A7,233681901,233773300,6.0
ENSG00000242515,ENSG00000242366,1,UGT1A8,233617633,233773300,1,UGT1A10,233636448,233773300,6.0
ENSG00000008869,ENSG00000152133,1,GPATCH11,37084518,37099244,-1,HEATR5B,36968383,37084372,2.0
ENSG00000115816,ENSG00000003509,1,NDUFAF7,37231658,37249160,-1,CEBPZ,37201612,37231596,2.0
ENSG00000003509,ENSG00000115816,-1,CEBPZ,37201612,37231596,1,NDUFAF7,37231631,37253403,2.0
ENSG00000005448,ENSG00000284308,-1,C2orf81,74414177,74421619,1,WDR54,74421678,74425755,2.0
ENSG00000239779,ENSG00000115274,1,INO80B,74455087,74457944,1,WBP1,74458400,74460891,1.0
ENSG00000204822,ENSG00000135637,-1,CCDC142,74472832,74482998,-1,MRPL53,74471982,74472687,1.0
ENSG00000115282,ENSG00000135637,-1,CCDC142,74472832,74482998,1,TTC31,74483073,74494559,2.0
ENSG00000135637,ENSG00000115282,1,TTC31,74483081,74494559,-1,CCDC142,74471986,74483408,2.0
ENSG00000144045,ENSG00000115307,-1,AUP1,74526652,74529706,-1,DQX1,74518131,74526281,1.0
ENSG00000115317,ENSG00000115307,-1,AUP1,74526652,74529706,1,HTRA2,74529596,74533350,2.0
ENSG00000115307,ENSG00000115317,1,HTRA2,74529933,74533319,-1,AUP1,74526645,74529760,2.0
ENSG00000132300,ENSG00000068654,-1,POLR1A,86020216,86105886,1,PTCD3,86106223,86142157,2.0
ENSG00000144488,ENSG00000132330,1,SCLY,238061001,238099413,1,ESPNL,238100340,238133287,1.0
ENSG00000135902,ENSG00000237412,1,PRSS56,232520388,232525716,1,CHRND,232525993,232536667,1.0
ENSG00000138078,ENSG00000143919,1,CAMKMT,44361947,44772592,-1,PREPL,44316281,44361862,2.0
ENSG00000135956,ENSG00000144021,1,CIAO1,96266225,96274173,-1,TMEM127,96248514,96265997,2.0
ENSG00000135914,ENSG00000173692,1,PSMD1,231056867,231172827,-1,HTR2B,231108230,231125042,5.0
ENSG00000115657,ENSG00000198925,-1,ATG9A,219219380,219229636,-1,ABCB6,219209772,219218994,1.0
ENSG00000163516,ENSG00000198925,-1,ATG9A,219219380,219229636,1,ANKZF1,219229783,219236679,2.0
ENSG00000198925,ENSG00000163516,1,ANKZF1,219229806,219236679,-1,ATG9A,219219380,219229717,2.0
ENSG00000163521,ENSG00000115661,1,STK16,219245479,219250337,-1,GLB1L,219236598,219245478,2.0
ENSG00000115661,ENSG00000163521,-1,GLB1L,219236598,219245444,1,STK16,219245455,219250337,2.0
ENSG00000243910,ENSG00000127824,-1,TUBA4A,219249710,219253918,1,TUBA4B,219253243,219272197,5.0
ENSG00000152082,ENSG00000136699,-1,SMPD4,130151408,130181602,1,MZT2B,130181737,130190729,5.0
ENSG00000153832,ENSG00000153827,-1,TRIP12,229763837,229922009,1,FBXO36,229922302,230013119,2.0
ENSG00000162994,ENSG00000143947,1,RPS27A,55232688,55235853,-1,CLHC1,55172547,55232563,2.0
ENSG00000014641,ENSG00000143951,-1,WDPCP,63119559,63588477,1,MDH1,63588609,63607197,5.0
ENSG00000115234,ENSG00000115211,-1,EIF2B4,27364352,27370338,1,SNX17,27370496,27377535,2.0
ENSG00000163795,ENSG00000115241,-1,PPM1G,27381199,27409591,-1,ZNF513,27377235,27380790,1.0
ENSG00000157992,ENSG00000115216,1,NRBP1,27428631,27442259,1,KRTCAP3,27442366,27446481,1.0
ENSG00000115947,ENSG00000204406,1,MBD5,148021091,148516971,-1,ORC4,147930396,148021604,2.0
ENSG00000204406,ENSG00000115947,-1,ORC4,147930396,148020737,1,MBD5,148021011,148516971,2.0
ENSG00000221944,ENSG00000135930,1,EIF4E2,232550689,232569210,-1,TIGD1,232543883,232550557,2.0
ENSG00000144182,ENSG00000135951,-1,TSGA10,98997261,99154942,1,LIPT1,99154955,99163157,2.0
ENSG00000273045,ENSG00000135951,-1,TSGA10,98997261,99154942,1,C2orf15,99141707,99151669,5.0
ENSG00000158411,ENSG00000185414,1,MRPL30,99181184,99199561,-1,MITD1,99161427,99181058,2.0
ENSG00000185414,ENSG00000158411,-1,MITD1,99169263,99181058,1,MRPL30,99181152,99199561,2.0
ENSG00000162971,ENSG00000162972,1,MAIP1,199955582,199964117,-1,TYW5,199928913,199955736,2.0
ENSG00000115541,ENSG00000144381,-1,HSPD1,197486584,197499840,1,HSPE1,197500140,197503449,5.0
ENSG00000154479,ENSG00000144362,1,PHOSPHO2,169694469,169701708,-1,CFAP210,169645425,169694405,2.0
ENSG00000144362,ENSG00000154479,-1,CFAP210,169645425,169694405,1,PHOSPHO2,169694454,169701708,2.0
ENSG00000144381,ENSG00000115541,1,HSPE1,197500379,197503449,-1,HSPD1,197486584,197516737,5.0
ENSG00000180228,ENSG00000204311,1,PJVK,178451378,178462102,-1,PRKRA,178431292,178451512,2.0
ENSG00000204311,ENSG00000180228,-1,PRKRA,178431414,178451175,1,PJVK,178451346,178462102,2.0
ENSG00000124006,ENSG00000123999,1,INHA,219572310,219575711,-1,OBSL1,219550728,219571859,5.0
ENSG00000123999,ENSG00000124006,-1,OBSL1,219550728,219571539,1,INHA,219569162,219575711,5.0
ENSG00000138433,ENSG00000144306,1,SCRN3,174395730,174429575,-1,CIR1,174348022,174395712,2.0
ENSG00000144306,ENSG00000138433,-1,CIR1,174348022,174395712,1,SCRN3,174395730,174429575,2.0
ENSG00000115474,ENSG00000204120,1,GIGYF2,232697331,232860605,-1,KCNJ13,232765802,232776565,5.0
ENSG00000163214,ENSG00000188010,1,MORN2,38875976,38882709,-1,DHX57,38797729,38875934,2.0
ENSG00000135913,ENSG00000144580,1,CNOT9,218568839,218597080,-1,USP37,218450251,218568351,2.0
ENSG00000074582,ENSG00000115568,-1,ZNF142,218633329,218659623,1,BCS1L,218658764,218663443,2.0
ENSG00000163481,ENSG00000163482,1,STK36,218672086,218702715,-1,RNF25,218663892,218672002,2.0
ENSG00000163482,ENSG00000163481,-1,RNF25,218663892,218672002,1,STK36,218672069,218702716,2.0
ENSG00000115568,ENSG00000074582,1,BCS1L,218659683,218663443,-1,ZNF142,218633329,218659655,2.0
ENSG00000188760,ENSG00000123989,-1,CHPF,219538954,219543809,1,TMEM198,219543663,219550595,2.0
ENSG00000162951,ENSG00000066032,1,CTNNA2,79513051,80648780,-1,LRRTM1,80288351,80304752,5.0
ENSG00000115318,ENSG00000115325,1,DOK1,74554720,74557551,-1,LOXL3,74532258,74555690,5.0
ENSG00000115993,ENSG00000082146,1,STRADB,201451740,201480846,-1,TRAK2,201377207,201451500,5.0
ENSG00000082146,ENSG00000115993,-1,TRAK2,201377207,201451458,1,STRADB,201387858,201480846,5.0
ENSG00000138092,ENSG00000184924,-1,PTRHD1,24789728,24793391,1,CENPO,24793136,24822376,2.0
ENSG00000173349,ENSG00000136709,-1,WDR33,127701027,127811171,1,SFT2D3,127701497,127705242,4.0
ENSG00000143947,ENSG00000162994,-1,CLHC1,55172547,55232293,1,RPS27A,55231903,55235853,2.0
ENSG00000184924,ENSG00000138092,1,CENPO,24793425,24822376,-1,PTRHD1,24789728,24793391,2.0
ENSG00000119013,ENSG00000155744,-1,HYCC2,200973718,201071671,1,NDUFB3,201071433,201085750,2.0
ENSG00000138075,ENSG00000143921,1,ABCG8,43838971,43882988,-1,ABCG5,43812472,43838865,5.0
ENSG00000143921,ENSG00000138075,-1,ABCG5,43812472,43838839,1,ABCG8,43831942,43882988,5.0
ENSG00000223658,ENSG00000152527,1,PLEKHH2,43637260,43767987,-1,C1GALT1C1L,43675151,43676429,5.0
ENSG00000138380,ENSG00000138442,-1,WDR12,202874261,202911673,1,CARF,202912214,202988263,5.0
ENSG00000068654,ENSG00000132300,1,PTCD3,86106235,86142157,-1,POLR1A,86020216,86106155,2.0
ENSG00000115827,ENSG00000123600,-1,METTL8,171315746,171433990,1,DCAF17,171434217,171485052,2.0
ENSG00000127824,ENSG00000243910,1,TUBA4B,219253243,219272197,-1,TUBA4A,219249710,219277902,5.0
ENSG00000138381,ENSG00000286053,1,ASDURF,189661459,189666401,1,ASNSD1,189661385,189670831,3.0
ENSG00000286053,ENSG00000138381,1,ASNSD1,189661459,189670831,1,ASDURF,189661452,189666437,3.0
ENSG00000128699,ENSG00000064933,1,PMS1,189784450,189877629,-1,ORMDL1,189770267,189784364,2.0
ENSG00000169031,ENSG00000081052,-1,COL4A4,227002714,227164205,1,COL4A3,227164624,227314792,2.0
ENSG00000081052,ENSG00000169031,1,COL4A3,227164624,227314792,-1,COL4A4,227002714,227164453,2.0
ENSG00000144591,ENSG00000286095,1,SPEGNB,219496131,219498287,1,GMPPA,219498865,219513898,1.0
ENSG00000123600,ENSG00000115827,1,DCAF17,171434226,171485052,-1,METTL8,171315746,171434802,2.0
ENSG00000284308,ENSG00000005448,1,WDR54,74421730,74425755,-1,C2orf81,74414176,74421619,2.0
ENSG00000155744,ENSG00000119013,1,NDUFB3,201072001,201085750,-1,HYCC2,200973718,201071671,2.0
ENSG00000144230,ENSG00000072163,-1,LIMS2,127638426,127675530,1,GPR17,127645864,127652639,5.0
ENSG00000138442,ENSG00000138380,1,CARF,202912275,202988263,-1,WDR12,202874261,203014798,5.0
ENSG00000243943,ENSG00000221843,1,C2orf16,27537386,27582722,1,ZNF512,27582969,27623217,1.0
ENSG00000176714,ENSG00000198522,1,GPN1,27629050,27651511,-1,CCDC121,27625638,27629012,2.0
ENSG00000198522,ENSG00000176714,-1,CCDC121,27625638,27629012,1,GPN1,27628247,27651511,2.0
ENSG00000119760,ENSG00000163798,1,SLC4A1AP,27663889,27694969,-1,SUPT7L,27650809,27663840,2.0
ENSG00000196290,ENSG00000240344,-1,PPIL3,200870907,200889077,1,NIF3L1,200889327,200903938,2.0
ENSG00000176946,ENSG00000168397,1,ATG4B,241637693,241673857,-1,THAP4,241584405,241637158,2.0
ENSG00000064933,ENSG00000128699,-1,ORMDL1,189770267,189784339,1,PMS1,189784085,189877629,2.0
ENSG00000138018,ENSG00000173567,-1,ADGRF3,26308175,26346789,1,SELENOI,26308547,26395885,4.0
ENSG00000155368,ENSG00000186132,-1,C2orf76,119302225,119366834,1,DBI,119366924,119372550,2.0
ENSG00000188010,ENSG00000163214,-1,DHX57,38797729,38875934,1,MORN2,38875976,38929072,2.0
ENSG00000173567,ENSG00000138018,1,SELENOI,26346143,26395885,-1,ADGRF3,26308173,26346817,4.0
ENSG00000138074,ENSG00000138085,1,ATRAID,27212041,27217157,-1,SLC5A6,27199587,27212958,2.0
ENSG00000084774,ENSG00000138085,1,ATRAID,27212041,27217157,1,CAD,27217369,27243943,1.0
ENSG00000138100,ENSG00000163793,1,DNAJC5G,27275433,27281499,1,TRIM54,27282429,27307439,1.0
ENSG00000138085,ENSG00000138074,-1,SLC5A6,27199587,27212268,1,ATRAID,27212041,27217178,2.0
ENSG00000023228,ENSG00000114942,1,EEF1B2,206159895,206162928,-1,NDUFS1,206114817,206159509,2.0
ENSG00000114942,ENSG00000023228,-1,NDUFS1,206114817,206159444,1,EEF1B2,206159585,206162928,2.0
ENSG00000127837,ENSG00000127838,1,PNKD,218270519,218346793,-1,AAMP,218264129,218270178,2.0
ENSG00000135926,ENSG00000127838,1,PNKD,218270519,218346793,-1,TMBIM1,218274197,218292586,5.0
ENSG00000127838,ENSG00000127837,-1,AAMP,218264129,218270137,1,PNKD,218269651,218346793,2.0
ENSG00000042445,ENSG00000115459,1,ELMOD3,85354769,85391748,-1,RETSAT,85341955,85354531,2.0
ENSG00000115459,ENSG00000042445,-1,RETSAT,85341955,85354528,1,ELMOD3,85354394,85391752,2.0
ENSG00000135930,ENSG00000221944,-1,TIGD1,232543883,232550557,1,EIF4E2,232550659,232583644,2.0
ENSG00000143942,ENSG00000115239,-1,ASB3,53669980,53786953,1,CHAC2,53767804,53775196,5.0
ENSG00000068912,ENSG00000115239,-1,ASB3,53669980,53786953,1,ERLEC1,53787009,53833038,5.0
ENSG00000123989,ENSG00000188760,1,TMEM198,219544028,219550595,-1,CHPF,219538954,219543809,2.0
ENSG00000162972,ENSG00000162971,-1,TYW5,199928913,199955491,1,MAIP1,199955317,200008540,2.0
ENSG00000124370,ENSG00000124383,1,MPHOSPH10,71130634,71150101,-1,MCEE,71109684,71130239,2.0
ENSG00000136699,ENSG00000152082,1,MZT2B,130182262,130190727,-1,SMPD4,130151392,130182750,5.0
ENSG00000163006,ENSG00000153201,1,RANBP2,108719482,108785809,1,CCDC138,108786757,108885477,1.0
ENSG00000152133,ENSG00000008869,-1,HEATR5B,36980895,37084372,1,GPATCH11,37084518,37099244,2.0
ENSG00000115325,ENSG00000115318,-1,LOXL3,74532258,74553942,1,DOK1,74549026,74557551,5.0
ENSG00000125630,ENSG00000114999,1,TTL,112482156,112541739,1,POLR1B,112541915,112579818,1.0
ENSG00000115211,ENSG00000115234,1,SNX17,27370616,27377535,-1,EIF2B4,27364352,27370338,2.0
ENSG00000171174,ENSG00000158019,1,BABAM2,27890729,28338901,-1,RBKS,27781379,27890681,2.0
ENSG00000187736,ENSG00000213901,-1,SLC23A3,219161465,219170029,-1,NHEJ1,219069355,219160869,1.0
ENSG00000124383,ENSG00000124370,-1,MCEE,71109687,71130229,1,MPHOSPH10,71130310,71150101,2.0
ENSG00000219626,ENSG00000176732,-1,PFN4,24114809,24123334,1,FAM228B,24076526,24169640,5.0
ENSG00000176732,ENSG00000219626,1,FAM228B,24123469,24169638,-1,PFN4,24114809,24123464,5.0
ENSG00000163798,ENSG00000119760,-1,SUPT7L,27650809,27663614,1,SLC4A1AP,27663426,27695366,2.0
ENSG00000162927,ENSG00000162928,1,PEX13,61017720,61051990,-1,PUS10,60940222,61018259,5.0
ENSG00000162928,ENSG00000162927,-1,PUS10,60940223,61018255,1,PEX13,61017225,61051990,5.0
ENSG00000119185,ENSG00000119203,1,CPSF3,9423654,9473101,-1,ITGB1BP1,9403475,9423528,2.0
ENSG00000119203,ENSG00000119185,-1,ITGB1BP1,9403475,9423528,1,CPSF3,9423651,9473101,2.0
ENSG00000153827,ENSG00000153832,1,FBXO36,229922503,230013119,-1,TRIP12,229763837,229923239,2.0
ENSG00000035115,ENSG00000143727,1,ACP1,264947,278283,-1,SH3YL1,217730,266398,5.0
ENSG00000143727,ENSG00000035115,-1,SH3YL1,218144,264032,1,ACP1,264140,278283,5.0
ENSG00000178021,ENSG00000170634,1,ACYP2,54115484,54305300,-1,TSPYL6,54253178,54256229,5.0
ENSG00000204923,ENSG00000169621,1,APLF,68467585,68580162,-1,FBXO48,68459422,68467294,2.0
ENSG00000169621,ENSG00000204923,-1,FBXO48,68459422,68467294,1,APLF,68467572,68655862,2.0
ENSG00000240344,ENSG00000196290,1,NIF3L1,200889371,200903925,-1,PPIL3,200870907,200889303,2.0
ENSG00000183513,ENSG00000115446,1,UNC50,98608589,98618515,-1,COA5,98599314,98608515,2.0
ENSG00000115446,ENSG00000183513,-1,COA5,98599314,98608512,1,UNC50,98608579,98618515,2.0
ENSG00000158019,ENSG00000171174,-1,RBKS,27781379,27890387,1,BABAM2,27889941,28338901,2.0
ENSG00000138030,ENSG00000138080,1,EMILIN1,27078615,27086403,1,KHK,27086772,27100762,1.0
ENSG00000153237,ENSG00000144283,1,PKP4,158456952,158681429,-1,CCDC148,158171073,158456753,2.0
ENSG00000144283,ENSG00000153237,-1,CCDC148,158171073,158456753,1,PKP4,158456952,158682879,2.0
ENSG00000214866,ENSG00000151360,1,ALLC,3658200,3702671,1,DCDC2C,3703575,3848008,1.0
ENSG00000048991,ENSG00000121988,-1,ZRANB3,135196969,135531218,1,R3HDM1,135531455,135725270,2.0
ENSG00000143919,ENSG00000138078,-1,PREPL,44317607,44361494,1,CAMKMT,44361947,44772592,2.0
ENSG00000115687,ENSG00000115685,1,PPP1R7,241150467,241183652,-1,PASK,241106099,241150264,2.0
ENSG00000115685,ENSG00000115687,-1,PASK,241106099,241149472,1,PPP1R7,241149576,241183652,2.0
