chrom	tss_pos	strand	gene	gene_id	transcript_id
chr8	100952018	-1	YWHAZ	ENSG00000164924	ENST00000521309.5
chr8	101205672	-1	ZNF706	ENSG00000120963	ENST00000311212.9
chr8	101492438	1	GRHL2	ENSG00000083307	ENST00000646743.1
chr8	101790968	-1	NCALD	ENSG00000104490	ENST00000220931.11
chr8	102238960	-1	RRM2B	ENSG00000048392	ENST00000251810.8
chr8	102412699	-1	UBR5	ENSG00000104517	ENST00000520539.6
chr8	102551588	1	ODF1	ENSG00000155087	ENST00000285402.4
chr8	102655724	-1	KLF10	ENSG00000155090	ENST00000285407.11
chr8	102864162	-1	AZIN1	ENSG00000155096	ENST00000682725.1
chr8	103021082	1	ATP6V1C1	ENSG00000155097	ENST00000518738.2
chr8	103140724	1	BAALC	ENSG00000164929	ENST00000309982.10
chr8	103298897	1	FZD6	ENSG00000164930	ENST00000358755.5
chr8	103371549	1	CTHRC1	ENSG00000164932	ENST00000415886.2
chr8	103415106	-1	SLC25A32	ENSG00000164933	ENST00000297578.9
chr8	103415385	1	DCAF13	ENSG00000164934	ENST00000612750.5
chr8	103501894	-1	ENSG00000285982	ENSG00000285982	ENST00000649416.1
chr8	103819219	1	RIMS2	ENSG00000176406	ENST00000515551.5
chr8	104339825	1	DCSTAMP	ENSG00000164935	ENST00000297581.2
chr8	104467054	-1	DPYS	ENSG00000147647	ENST00000351513.7
chr8	104589257	-1	LRP12	ENSG00000147650	ENST00000276654.10
chr8	105318437	1	ZFPM2	ENSG00000169946	ENST00000407775.7
chr8	106270189	1	OXR1	ENSG00000164830	ENST00000517566.7
chr8	106770243	-1	ABRA	ENSG00000174429	ENST00000311955.4
chr8	107497917	-1	ANGPT1	ENSG00000154188	ENST00000517746.6
chr8	108083619	-1	RSPO2	ENSG00000147655	ENST00000276659.10
chr8	108248716	-1	EIF3E	ENSG00000104408	ENST00000678937.1
chr8	108443623	1	EMC2	ENSG00000104412	ENST00000220853.8
chr8	108787593	-1	TMEM74	ENSG00000164841	ENST00000297459.4
chr8	109086584	1	TRHR	ENSG00000174417	ENST00000518632.2
chr8	109334086	-1	NUDCD1	ENSG00000120526	ENST00000239690.9
chr8	109334346	1	ENY2	ENSG00000120533	ENST00000521688.6
chr8	109362460	1	PKHD1L1	ENSG00000205038	ENST00000378402.10
chr8	109540172	1	EBAG9	ENSG00000147654	ENST00000337573.10
chr8	109644816	-1	SYBU	ENSG00000147642	ENST00000533065.5
chr8	109975770	-1	KCNV1	ENSG00000164794	ENST00000524391.6
chr8	113436938	-1	CSMD3	ENSG00000164796	ENST00000297405.10
chr8	115668974	-1	TRPS1	ENSG00000104447	ENST00000395715.8
chr8	116755822	-1	EIF3H	ENSG00000147677	ENST00000521861.6
chr8	116766523	1	UTP23	ENSG00000147679	ENST00000309822.7
chr8	116874775	-1	RAD21	ENSG00000164754	ENST00000297338.7
chr8	116938206	1	AARD	ENSG00000205002	ENST00000378279.4
chr8	117135026	1	SLC30A8	ENSG00000164756	ENST00000518396.5
chr8	117520712	1	MED30	ENSG00000164758	ENST00000297347.7
chr8	118111825	-1	EXT1	ENSG00000182197	ENST00000378204.7
chr8	118621962	-1	SAMD12	ENSG00000177570	ENST00000314727.9
chr8	118951884	-1	TNFRSF11B	ENSG00000164761	ENST00000297350.9
chr8	119067246	1	COLEC10	ENSG00000184374	ENST00000332843.3
chr8	119208362	1	MAL2	ENSG00000147676	ENST00000614891.5
chr8	119416445	1	CCN3	ENSG00000136999	ENST00000259526.4
chr8	119638838	-1	ENPP2	ENSG00000136960	ENST00000075322.11
chr8	119832840	-1	TAF2	ENSG00000064313	ENST00000378164.7
chr8	119855893	-1	DSCC1	ENSG00000136982	ENST00000313655.5
chr8	119873721	1	DEPTOR	ENSG00000155792	ENST00000286234.6
chr8	120125107	1	COL14A1	ENSG00000187955	ENST00000309791.8
chr8	120445149	-1	MRPL13	ENSG00000172172	ENST00000306185.8
chr8	120445418	1	MTBP	ENSG00000172167	ENST00000305949.6
chr8	120812045	-1	SNTB1	ENSG00000172164	ENST00000517992.2
chr8	121641439	-1	HAS2	ENSG00000170961	ENST00000303924.5
chr8	122781654	1	ZHX2	ENSG00000178764	ENST00000314393.6
chr8	123042301	-1	DERL1	ENSG00000136986	ENST00000259512.9
chr8	123072706	1	TBC1D31	ENSG00000156787	ENST00000287380.6
chr8	123182664	1	FAM83A	ENSG00000147689	ENST00000690554.1
chr8	123241376	-1	C8orf76	ENSG00000189376	ENST00000276704.6
chr8	123274283	-1	ZHX1-C8orf76	ENSG00000259305	ENST00000622816.2
chr8	123274285	-1	ZHX1	ENSG00000165156	ENST00000395571.8
chr8	123396446	-1	ATAD2	ENSG00000156802	ENST00000287394.10
chr8	123416773	1	NTAQ1	ENSG00000156795	ENST00000650311.1
chr8	123541205	-1	FBXO32	ENSG00000156804	ENST00000517956.5
chr8	123653800	-1	KLHL38	ENSG00000175946	ENST00000684634.1
chr8	123737392	-1	ANXA13	ENSG00000104537	ENST00000419625.6
chr8	123768438	1	FAM91A1	ENSG00000176853	ENST00000334705.12
chr8	123851986	1	FER1L6	ENSG00000214814	ENST00000522917.5
chr8	124372700	-1	TMEM65	ENSG00000164983	ENST00000297632.8
chr8	124450819	1	TRMT12	ENSG00000183665	ENST00000328599.4
chr8	124474879	1	RNF139	ENSG00000170881	ENST00000303545.4
chr8	124539084	-1	TATDN1	ENSG00000147687	ENST00000276692.11
chr8	124539122	1	NDUFB9	ENSG00000147684	ENST00000276689.8
chr8	124728472	-1	MTSS1	ENSG00000170873	ENST00000518547.6
chr8	124973294	1	ZNF572	ENSG00000180938	ENST00000319286.6
chr8	124998504	1	SQLE	ENSG00000104549	ENST00000265896.10
chr8	125091791	-1	WASHC5	ENSG00000164961	ENST00000318410.12
chr8	125091859	1	NSMCE2	ENSG00000156831	ENST00000287437.8
chr8	125430357	1	TRIB1	ENSG00000173334	ENST00000311922.4
chr8	126558477	-1	LRATD2	ENSG00000168672	ENST00000304916.4
chr8	127409025	1	POU5F1B	ENSG00000212993	ENST00000465342.4
chr8	127736230	1	MYC	ENSG00000136997	ENST00000621592.8
chr8	129786623	-1	GSDMC	ENSG00000147697	ENST00000276708.9
chr8	130016450	-1	CYRIB	ENSG00000153310	ENST00000401979.6
chr8	130443673	-1	ASAP1	ENSG00000153317	ENST00000518721.6
chr8	131040908	-1	ADCY8	ENSG00000155897	ENST00000286355.10
chr8	131904092	1	EFR3A	ENSG00000132294	ENST00000254624.10
chr8	132059381	-1	OC90	ENSG00000253117	ENST00000254627.4
chr8	132085654	-1	ENSG00000258417	ENSG00000258417	ENST00000262283.5
chr8	132111158	-1	HHLA1	ENSG00000132297	ENST00000673615.1
chr8	132481094	-1	KCNQ3	ENSG00000184156	ENST00000388996.10
chr8	132675544	-1	DNAAF11	ENSG00000129295	ENST00000620350.5
chr8	132760581	-1	TMEM71	ENSG00000165071	ENST00000677595.1
chr8	132775387	1	PHF20L1	ENSG00000129292	ENST00000395386.7
chr8	132866957	1	TG	ENSG00000042832	ENST00000220616.9
chr8	133102601	-1	SLA	ENSG00000155926	ENST00000338087.10
chr8	133191038	1	CCN4	ENSG00000104415	ENST00000250160.11
chr8	133297251	-1	NDRG1	ENSG00000104419	ENST00000323851.13
chr8	133571886	-1	ST3GAL1	ENSG00000008513	ENST00000522652.6
chr8	134713030	-1	ZFAT	ENSG00000066827	ENST00000377838.8
chr8	135457455	1	KHDRBS3	ENSG00000131773	ENST00000355849.10
chr8	138497260	-1	FAM135B	ENSG00000147724	ENST00000395297.6
chr8	138914040	-1	COL22A1	ENSG00000169436	ENST00000303045.11
chr8	139704108	-1	KCNK9	ENSG00000169427	ENST00000648164.1
chr8	140457743	-1	TRAPPC9	ENSG00000167632	ENST00000438773.4
chr8	140511321	1	CHRAC1	ENSG00000104472	ENST00000220913.10
chr8	140635632	-1	AGO2	ENSG00000123908	ENST00000220592.10
chr8	141001283	-1	PTK2	ENSG00000169398	ENST00000519881.5
chr8	141128588	1	DENND3	ENSG00000105339	ENST00000519811.6
chr8	141308287	-1	SLC45A4	ENSG00000022567	ENST00000517878.6
chr8	141367285	-1	GPR20	ENSG00000204882	ENST00000377741.4
chr8	141417908	1	PTP4A3	ENSG00000184489	ENST00000681443.1
chr8	141496758	-1	MROH5	ENSG00000226807	ENST00000521161.5
chr8	141514696	1	ENSG00000226490	ENSG00000226490	ENST00000643770.1
chr8	142403181	-1	TSNARE1	ENSG00000171045	ENST00000524325.6
chr8	142449648	1	ADGRB1	ENSG00000181790	ENST00000517894.6
chr8	142614478	-1	ARC	ENSG00000198576	ENST00000356613.4
chr8	142669966	-1	JRK	ENSG00000234616	ENST00000612905.2
chr8	142680494	1	PSCA	ENSG00000167653	ENST00000301258.5
chr8	142700110	1	LY6K	ENSG00000160886	ENST00000292430.10
chr8	142727222	1	THEM6	ENSG00000130193	ENST00000336138.4
chr8	142742405	-1	SLURP1	ENSG00000126233	ENST00000246515.2
chr8	142752531	-1	LYPD2	ENSG00000197353	ENST00000359228.4
chr8	142769827	-1	SLURP2	ENSG00000283992	ENST00000317543.12
chr8	142776020	-1	LYNX1-SLURP2	ENSG00000284505	ENST00000523332.5
chr8	142777201	-1	LYNX1	ENSG00000180155	ENST00000652477.1
chr8	142786538	-1	LY6D	ENSG00000167656	ENST00000301263.5
chr8	142834800	1	GML	ENSG00000104499	ENST00000220940.2
chr8	142879823	-1	CYP11B1	ENSG00000160882	ENST00000517471.5
chr8	142917842	-1	CYP11B2	ENSG00000179142	ENST00000323110.2
chr8	143018528	1	LY6E	ENSG00000160932	ENST00000292494.11
chr8	143080629	1	LY6L	ENSG00000261667	ENST00000562505.2
chr8	143160320	-1	LY6H	ENSG00000176956	ENST00000342752.9
chr8	143213217	1	GPIHBP1	ENSG00000277494	ENST00000622500.2
chr8	143246938	1	ZFP41	ENSG00000181638	ENST00000330701.7
chr8	143247109	1	ENSG00000264668	ENSG00000264668	ENST00000522452.2
chr8	143267444	1	GLI4	ENSG00000250571	ENST00000340042.2
chr8	143291416	1	ZNF696	ENSG00000185730	ENST00000330143.8
chr8	143334879	-1	TOP1MT	ENSG00000184428	ENST00000329245.9
chr8	143368875	1	RHPN1	ENSG00000158106	ENST00000289013.11
chr8	143430731	-1	MAFA	ENSG00000182759	ENST00000333480.3
chr8	143541446	-1	ZC3H3	ENSG00000014164	ENST00000262577.6
chr8	143558353	1	GSDMD	ENSG00000104518	ENST00000525721.1
chr8	143572771	-1	MROH6	ENSG00000204839	ENST00000398882.8
chr8	143578329	-1	NAPRT	ENSG00000147813	ENST00000449291.7
chr8	143597414	-1	EEF1D	ENSG00000104529	ENST00000442189.6
chr8	143597830	1	TIGD5	ENSG00000179886	ENST00000504548.4
chr8	143609574	-1	PYCR3	ENSG00000104524	ENST00000495276.6
chr8	143617548	-1	GFUS	ENSG00000104522	ENST00000425753.7
chr8	143636018	1	ZNF623	ENSG00000183309	ENST00000526926.6
chr8	143684486	1	ZNF707	ENSG00000181135	ENST00000526970.5
chr8	143708108	-1	CCDC166	ENSG00000255181	ENST00000542437.1
chr8	143716348	1	MAPK15	ENSG00000181085	ENST00000338033.9
chr8	143733778	-1	FAM83H	ENSG00000180921	ENST00000388913.4
chr8	143734138	1	IQANK1	ENSG00000203499	ENST00000527139.7
chr8	143815772	-1	SCRIB	ENSG00000180900	ENST00000356994.7
chr8	143829314	-1	PUF60	ENSG00000179950	ENST00000526683.6
chr8	143840972	-1	NRBP2	ENSG00000185189	ENST00000442628.7
chr8	143878466	-1	EPPK1	ENSG00000261150	ENST00000615648.2
chr8	143939596	-1	PLEC	ENSG00000178209	ENST00000345136.8
chr8	143986459	-1	PARP10	ENSG00000178685	ENST00000313028.12
chr8	143990055	1	GRINA	ENSG00000178719	ENST00000395068.9
chr8	144012279	1	SPATC1	ENSG00000186583	ENST00000377470.8
chr8	144060691	-1	OPLAH	ENSG00000178814	ENST00000618853.5
chr8	144078671	1	EXOSC4	ENSG00000178896	ENST00000316052.6
chr8	144082633	1	GPAA1	ENSG00000197858	ENST00000355091.9
chr8	144095075	1	CYC1	ENSG00000179091	ENST00000318911.5
chr8	144103772	-1	SHARPIN	ENSG00000179526	ENST00000398712.7
chr8	144104460	1	MAF1	ENSG00000179632	ENST00000322428.10
chr8	144107738	1	WDR97	ENSG00000179698	ENST00000323662.9
chr8	144137773	1	HGH1	ENSG00000235173	ENST00000347708.5
chr8	144148035	1	MROH1	ENSG00000179832	ENST00000423230.6
chr8	144266452	1	SCX	ENSG00000260428	ENST00000567180.3
chr8	144291437	-1	BOP1	ENSG00000261236	ENST00000569669.6
chr8	144291603	1	HSF1	ENSG00000185122	ENST00000528838.6
chr8	144326851	-1	DGAT1	ENSG00000185000	ENST00000528718.6
chr8	144336481	-1	SCRT1	ENSG00000261678	ENST00000569446.3
chr8	144354913	-1	TMEM249	ENSG00000261587	ENST00000565365.1
chr8	144358471	-1	FBXL6	ENSG00000182325	ENST00000331890.6
chr8	144358612	1	SLC52A2	ENSG00000185803	ENST00000643944.2
chr8	144374046	1	ADCK5	ENSG00000173137	ENST00000308860.11
chr8	144409334	-1	CPSF1	ENSG00000071894	ENST00000616140.2
chr8	144416843	-1	SLC39A4	ENSG00000147804	ENST00000301305.8
chr8	144428542	-1	VPS28	ENSG00000160948	ENST00000531032.5
chr8	144444439	-1	TONSL	ENSG00000160949	ENST00000409379.8
chr8	144462870	-1	CYHR1	ENSG00000187954	ENST00000530374.6
chr8	144466336	1	KIFC2	ENSG00000167702	ENST00000645548.2
chr8	144475848	-1	FOXH1	ENSG00000160973	ENST00000377317.5
chr8	144477981	1	PPP1R16A	ENSG00000160972	ENST00000435887.2
chr8	144504139	1	GPT	ENSG00000167701	ENST00000394955.3
chr8	144509069	1	MFSD3	ENSG00000167700	ENST00000301327.5
chr8	144517832	-1	RECQL4	ENSG00000160957	ENST00000617875.6
chr8	144517991	1	LRRC14	ENSG00000160959	ENST00000292524.6
chr8	144527032	-1	LRRC24	ENSG00000254402	ENST00000529415.7
chr8	144529110	-1	C8orf82	ENSG00000213563	ENST00000524821.6
chr8	144685845	-1	ARHGAP39	ENSG00000147799	ENST00000377307.7
chr8	144755530	-1	ZNF251	ENSG00000198169	ENST00000292562.12
chr8	144787316	-1	ZNF34	ENSG00000196378	ENST00000429371.7
chr8	144792389	-1	RPL8	ENSG00000161016	ENST00000528957.6
chr8	144798916	1	ZNF517	ENSG00000197363	ENST00000528012.5
chr8	144827559	1	ZNF7	ENSG00000147789	ENST00000325217.10
chr8	144853047	-1	COMMD5	ENSG00000170619	ENST00000305103.4
chr8	144901452	-1	ZNF250	ENSG00000196150	ENST00000417550.7
chr8	144950818	-1	ZNF16	ENSG00000170631	ENST00000532351.5
chr8	145052466	1	C8orf33	ENSG00000182307	ENST00000648784.1
chr9	73864	-1	WASHC1	ENSG00000181404	ENST00000642633.1
chr9	118416	-1	FOXD4	ENSG00000170122	ENST00000382500.4
chr9	179146	-1	CBWD1	ENSG00000172785	ENST00000377400.8
chr9	273045	1	DOCK8	ENSG00000107099	ENST00000682249.1
chr9	693688	1	KANK1	ENSG00000107104	ENST00000690348.1
chr9	841696	1	DMRT1	ENSG00000137090	ENST00000382276.8
chr9	976654	1	DMRT3	ENSG00000064218	ENST00000190165.3
chr9	1050356	1	DMRT2	ENSG00000173253	ENST00000358146.7
chr9	2015346	1	SMARCA2	ENSG00000080503	ENST00000349721.8
chr9	2621786	1	VLDLR	ENSG00000147852	ENST00000382100.8
chr9	2717509	1	KCNV2	ENSG00000168263	ENST00000382082.4
chr9	2844094	-1	PUM3	ENSG00000080608	ENST00000397885.3
chr9	3526000	-1	RFX3	ENSG00000080298	ENST00000617270.5
chr9	4300067	-1	GLIS3	ENSG00000107249	ENST00000381971.8
chr9	4490467	1	SLC1A1	ENSG00000106688	ENST00000262352.8
chr9	4662293	1	PLPP6	ENSG00000205808	ENST00000381883.5
chr9	4666479	-1	SPATA6L	ENSG00000106686	ENST00000682582.1
chr9	4679568	1	CDC37L1	ENSG00000106993	ENST00000381854.4
chr9	4741201	-1	AK3	ENSG00000147853	ENST00000381809.8
chr9	4792943	1	RCL1	ENSG00000120158	ENST00000381750.9
chr9	4985271	1	JAK2	ENSG00000096968	ENST00000381652.4
chr9	5185638	-1	INSL6	ENSG00000120210	ENST00000381641.4
chr9	5231418	1	INSL4	ENSG00000120211	ENST00000239316.4
chr9	5304715	-1	RLN2	ENSG00000107014	ENST00000381627.4
chr9	5339875	-1	RLN1	ENSG00000107018	ENST00000223862.2
chr9	5437924	-1	PLGRKT	ENSG00000107020	ENST00000223864.7
chr9	5450541	1	CD274	ENSG00000120217	ENST00000381577.4
chr9	5510530	1	PDCD1LG2	ENSG00000197646	ENST00000397747.5
chr9	5629106	1	RIC1	ENSG00000107036	ENST00000414202.7
chr9	5833116	-1	ERMP1	ENSG00000099219	ENST00000686418.1
chr9	5890888	1	MLANA	ENSG00000120215	ENST00000381477.8
chr9	6008481	-1	KIAA2026	ENSG00000183354	ENST00000399933.8
chr9	6015623	-1	RANBP6	ENSG00000137040	ENST00000259569.6
chr9	6215806	1	IL33	ENSG00000137033	ENST00000682010.1
chr9	6328374	1	TPD52L3	ENSG00000170777	ENST00000314556.4
chr9	6413198	1	UHRF2	ENSG00000147854	ENST00000276893.10
chr9	6645728	-1	GLDC	ENSG00000178445	ENST00000321612.8
chr9	6757972	1	KDM4C	ENSG00000107077	ENST00000381309.8
chr9	7799777	-1	DMAC1	ENSG00000137038	ENST00000358227.5
chr9	10613001	-1	PTPRD	ENSG00000153707	ENST00000381196.9
chr9	12693384	1	TYRP1	ENSG00000107165	ENST00000388918.10
chr9	12775019	1	LURAP1L	ENSG00000153714	ENST00000319264.4
chr9	13279691	-1	MPDZ	ENSG00000107186	ENST00000319217.12
chr9	14314140	-1	NFIB	ENSG00000147862	ENST00000380953.6
chr9	14693431	-1	ZDHHC21	ENSG00000175893	ENST00000380916.9
chr9	14722732	-1	CER1	ENSG00000147869	ENST00000380911.4
chr9	14910427	-1	FREM1	ENSG00000164946	ENST00000380880.4
chr9	15307208	-1	TTC39B	ENSG00000155158	ENST00000506891.1
chr9	15422875	1	SNAPC3	ENSG00000164975	ENST00000380821.8
chr9	15510969	-1	PSIP1	ENSG00000164985	ENST00000380733.9
chr9	15553042	1	CCDC171	ENSG00000164989	ENST00000380701.8
chr9	16870669	-1	BNC2	ENSG00000173068	ENST00000380672.9
chr9	17135039	1	CNTLN	ENSG00000044459	ENST00000380647.8
chr9	17579065	1	SH3GL2	ENSG00000107295	ENST00000380607.5
chr9	18474152	1	ADAMTSL1	ENSG00000178031	ENST00000380548.9
chr9	19033208	-1	SAXO1	ENSG00000155875	ENST00000380534.9
chr9	19049426	1	RRAGA	ENSG00000155876	ENST00000380527.3
chr9	19102903	-1	HAUS6	ENSG00000147874	ENST00000380502.8
chr9	19127491	-1	PLIN2	ENSG00000147872	ENST00000276914.7
chr9	19230692	1	DENND4C	ENSG00000137145	ENST00000434457.7
chr9	19380235	-1	RPS6	ENSG00000137154	ENST00000380394.9
chr9	19409008	1	ACER2	ENSG00000177076	ENST00000340967.3
chr9	19789036	-1	SLC24A2	ENSG00000155886	ENST00000341998.7
chr9	20622498	-1	MLLT3	ENSG00000171843	ENST00000380338.9
chr9	20684258	1	FOCAD	ENSG00000188352	ENST00000338382.11
chr9	21031639	-1	HACD4	ENSG00000188921	ENST00000495827.3
chr9	21077941	-1	IFNB1	ENSG00000171855	ENST00000380232.4
chr9	21141831	-1	IFNW1	ENSG00000177047	ENST00000380229.4
chr9	21166659	-1	IFNA21	ENSG00000137080	ENST00000380225.1
chr9	21187670	-1	IFNA4	ENSG00000236637	ENST00000421715.2
chr9	21202204	-1	IFNA7	ENSG00000214042	ENST00000239347.3
chr9	21207142	-1	IFNA10	ENSG00000186803	ENST00000357374.2
chr9	21217310	-1	IFNA16	ENSG00000147885	ENST00000380216.1
chr9	21228221	-1	IFNA17	ENSG00000234829	ENST00000413767.2
chr9	21240004	-1	IFNA14	ENSG00000228083	ENST00000380222.4
chr9	21305312	-1	IFNA5	ENSG00000147873	ENST00000610521.2
chr9	21335403	-1	KLHL9	ENSG00000198642	ENST00000359039.5
chr9	21351377	-1	IFNA6	ENSG00000120235	ENST00000380210.1
chr9	21368961	-1	IFNA13	ENSG00000233816	ENST00000610660.1
chr9	21385397	-1	IFNA2	ENSG00000188379	ENST00000380206.4
chr9	21409116	1	IFNA8	ENSG00000120242	ENST00000380205.2
chr9	21440438	1	IFNA1	ENSG00000197919	ENST00000276927.3
chr9	21482312	-1	IFNE	ENSG00000184995	ENST00000448696.4
chr9	21802648	1	MTAP	ENSG00000099810	ENST00000580900.5
chr9	21994391	-1	CDKN2A	ENSG00000147889	ENST00000579755.2
chr9	22009304	-1	CDKN2B	ENSG00000147883	ENST00000276925.7
chr9	22446823	1	DMRTA1	ENSG00000176399	ENST00000325870.3
chr9	23826239	-1	ELAVL2	ENSG00000107105	ENST00000397312.7
chr9	24545896	-1	IZUMO3	ENSG00000205442	ENST00000543880.7
chr9	25678443	-1	TUSC1	ENSG00000198680	ENST00000358022.6
chr9	26892801	-1	CAAP1	ENSG00000120159	ENST00000333916.8
chr9	26947241	-1	PLAA	ENSG00000137055	ENST00000397292.8
chr9	26956411	1	IFT74	ENSG00000096872	ENST00000380062.10
chr9	27005671	-1	LRRC19	ENSG00000184434	ENST00000380055.6
chr9	27109415	1	TEK	ENSG00000120156	ENST00000406359.8
chr9	27297135	-1	EQTN	ENSG00000120160	ENST00000537675.5
chr9	27524289	1	IFNK	ENSG00000147896	ENST00000276943.3
chr9	27529813	-1	MOB3B	ENSG00000120162	ENST00000262244.6
chr9	27573480	-1	C9orf72	ENSG00000147894	ENST00000380003.8
chr9	28670285	-1	LINGO2	ENSG00000174482	ENST00000613945.3
chr9	32384642	1	ACO1	ENSG00000122729	ENST00000309951.8
chr9	32526195	-1	DDX58	ENSG00000107201	ENST00000379883.3
chr9	32552326	1	SMIM27	ENSG00000235453	ENST00000692500.1
chr9	32552567	-1	ENSG00000288684	ENSG00000288684	ENST00000681750.1
chr9	32552585	-1	TOPORS	ENSG00000197579	ENST00000360538.7
chr9	32573158	-1	NDUFB6	ENSG00000165264	ENST00000379847.8
chr9	32635668	-1	TAF1L	ENSG00000122728	ENST00000242310.4
chr9	32783539	1	TMEM215	ENSG00000188133	ENST00000342743.6
chr9	33001627	-1	APTX	ENSG00000137074	ENST00000379825.7
chr9	33025272	1	DNAJA1	ENSG00000086061	ENST00000330899.5
chr9	33076673	-1	SMU1	ENSG00000122692	ENST00000397149.4
chr9	33167335	-1	B4GALT1	ENSG00000086062	ENST00000379731.5
chr9	33240166	1	SPINK4	ENSG00000122711	ENST00000379721.4
chr9	33264707	-1	BAG1	ENSG00000107262	ENST00000634734.3
chr9	33265048	1	CHMP5	ENSG00000086065	ENST00000223500.9
chr9	33290515	1	NFX1	ENSG00000086102	ENST00000379540.8
chr9	33402567	-1	AQP7	ENSG00000165269	ENST00000297988.6
chr9	33447592	-1	AQP3	ENSG00000165272	ENST00000297991.6
chr9	33473923	-1	NOL6	ENSG00000165271	ENST00000297990.9
chr9	33524250	1	ANKRD18B	ENSG00000230453	ENST00000684830.1
chr9	33750678	1	PRSS3	ENSG00000010438	ENST00000361005.10
chr9	33817159	1	UBE2R2	ENSG00000107341	ENST00000263228.4
chr9	34048886	-1	UBAP2	ENSG00000137073	ENST00000379238.7
chr9	34126697	-1	DCAF12	ENSG00000198876	ENST00000361264.9
chr9	34179044	1	UBAP1	ENSG00000165006	ENST00000626262.2
chr9	34329267	-1	KIF24	ENSG00000186638	ENST00000402558.7
chr9	34329568	1	NUDT2	ENSG00000164978	ENST00000379158.7
chr9	34376897	-1	MYORG	ENSG00000164976	ENST00000297625.8
chr9	34381559	-1	C9orf24	ENSG00000164972	ENST00000379127.1
chr9	34458569	-1	FAM219A	ENSG00000164970	ENST00000651358.1
chr9	34458804	1	DNAI1	ENSG00000122735	ENST00000242317.9
chr9	34522989	-1	ENHO	ENSG00000168913	ENST00000399775.3
chr9	34589723	-1	CNTFR	ENSG00000122756	ENST00000378980.8
chr9	34612096	-1	RPP25L	ENSG00000164967	ENST00000378959.9
chr9	34620494	-1	DCTN3	ENSG00000137100	ENST00000259632.12
chr9	34629044	-1	ARID3C	ENSG00000205143	ENST00000692051.1
chr9	34637786	-1	SIGMAR1	ENSG00000147955	ENST00000277010.9
chr9	34646644	1	ENSG00000258728	ENSG00000258728	ENST00000556278.1
chr9	34646674	1	GALT	ENSG00000213930	ENST00000378842.8
chr9	34652184	1	IL11RA	ENSG00000137070	ENST00000441545.7
chr9	34662656	-1	CCL27	ENSG00000213927	ENST00000259631.5
chr9	34666044	-1	ENSG00000187186	ENSG00000187186	ENST00000421828.7
chr9	34691275	-1	CCL19	ENSG00000172724	ENST00000311925.7
chr9	34710135	-1	CCL21	ENSG00000137077	ENST00000259607.7
chr9	34729487	-1	FAM205A	ENSG00000205108	ENST00000378788.4
chr9	34895763	-1	FAM205C	ENSG00000187791	ENST00000340783.11
chr9	34958323	1	PHF24	ENSG00000122733	ENST00000242315.3
chr9	34989744	1	DNAJB5	ENSG00000137094	ENST00000682809.1
chr9	35042239	1	C9orf131	ENSG00000174038	ENST00000312292.6
chr9	35072624	-1	VCP	ENSG00000165280	ENST00000358901.11
chr9	35079941	-1	FANCG	ENSG00000221829	ENST00000378643.8
chr9	35096590	-1	PIGO	ENSG00000165282	ENST00000378617.4
chr9	35103130	-1	STOML2	ENSG00000165283	ENST00000356493.10
chr9	35115849	-1	FAM214B	ENSG00000005238	ENST00000378566.5
chr9	35162008	1	UNC13B	ENSG00000198722	ENST00000635942.2
chr9	35490110	1	RUSC2	ENSG00000198853	ENST00000361226.8
chr9	35563877	-1	FAM166B	ENSG00000215187	ENST00000399742.7
chr9	35605261	1	TESK1	ENSG00000107140	ENST00000336395.6
chr9	35618412	-1	CD72	ENSG00000137101	ENST00000259633.9
chr9	35650930	-1	SIT1	ENSG00000137078	ENST00000259608.8
chr9	35658291	1	CCDC107	ENSG00000159884	ENST00000426546.7
chr9	35665194	-1	ARHGEF39	ENSG00000137135	ENST00000378387.4
chr9	35673927	1	CA9	ENSG00000107159	ENST00000378357.9
chr9	35689924	-1	TPM2	ENSG00000198467	ENST00000645482.3
chr9	35732194	-1	TLN1	ENSG00000137076	ENST00000314888.10
chr9	35732665	1	CREB3	ENSG00000107175	ENST00000353704.3
chr9	35749227	-1	GBA2	ENSG00000070610	ENST00000378103.7
chr9	35749286	1	RGP1	ENSG00000107185	ENST00000378078.5
chr9	35754275	-1	MSMP	ENSG00000215183	ENST00000436428.3
chr9	35791590	1	NPR2	ENSG00000159899	ENST00000342694.7
chr9	35812261	-1	SPAG8	ENSG00000137098	ENST00000396638.7
chr9	35815041	-1	HINT2	ENSG00000137133	ENST00000259667.6
chr9	35828731	-1	FAM221B	ENSG00000204930	ENST00000423537.7
chr9	35829227	1	TMEM8B	ENSG00000137103	ENST00000643932.2
chr9	35870400	-1	OR13J1	ENSG00000168828	ENST00000377981.4
chr9	35906201	1	HRCT1	ENSG00000196196	ENST00000354323.3
chr9	35909489	1	SPAAR	ENSG00000235387	ENST00000443779.3
chr9	35958153	-1	OR2S2	ENSG00000278889	ENST00000341959.2
chr9	36036912	1	RECK	ENSG00000122707	ENST00000377966.4
chr9	36136732	1	GLIPR2	ENSG00000122694	ENST00000377960.9
chr9	36169387	1	CCIN	ENSG00000185972	ENST00000335119.4
chr9	36190920	1	CLTA	ENSG00000122705	ENST00000345519.10
chr9	36258447	-1	GNE	ENSG00000159921	ENST00000642385.2
chr9	36400268	-1	RNF38	ENSG00000137075	ENST00000259605.11
chr9	36572896	1	MELK	ENSG00000165304	ENST00000545008.5
